transaction_id,order_date,customer_id,acquisition_channel,gender,age,product_category,quantity,price_per_unit,total_amount
404,2023-06-24,CUST0152,email,Male,29,Beauty,1,25,25
405,2023-02-14,CUST0153,social,Female,32,Electronics,4,92,368
406,2023-02-24,CUST0153,social,Female,32,Electronics,1,151,151
407,2023-03-03,CUST0154,social,Male,35,Clothing,1,84,84
408,2023-05-14,CUST0155,organic,Male,45,Electronics,1,198,198
409,2023-05-24,CUST0155,organic,Male,45,Beauty,2,52,104
410,2023-06-23,CUST0155,organic,Male,45,Electronics,2,158,316
411,2023-10-11,CUST0156,paid_search,Male,40,Clothing,2,26,52
412,2023-10-18,CUST0156,paid_search,Male,40,Electronics,2,133,266
413,2023-01-28,CUST0157,paid_search,Male,31,Electronics,2,276,552
414,2023-02-27,CUST0157,paid_search,Male,31,Electronics,4,69,276
415,2023-04-18,CUST0158,organic,Male,47,Electronics,3,292,876
416,2023-04-25,CUST0158,organic,Male,47,Electronics,3,319,957
417,2023-05-16,CUST0158,organic,Male,47,Clothing,3,41,123
418,2023-02-13,CUST0159,paid_search,Female,50,Beauty,4,57,228
419,2023-02-23,CUST0159,paid_search,Female,50,Electronics,2,334,668
420,2023-12-06,CUST0160,organic,Male,32,Clothing,4,61,244
421,2023-12-11,CUST0160,organic,Male,32,Clothing,1,26,26
422,2023-10-13,CUST0161,social,Male,24,Beauty,4,22,88
423,2023-10-18,CUST0161,social,Male,24,Beauty,1,22,22
424,2023-11-27,CUST0162,social,Female,32,Electronics,2,191,382
425,2023-05-08,CUST0163,social,Male,59,Clothing,2,35,70
426,2023-12-14,CUST0164,organic,Male,55,Clothing,1,71,71
427,2023-12-28,CUST0164,organic,Male,55,Clothing,4,104,416
428,2023-08-19,CUST0165,paid_search,Male,28,Electronics,1,303,303
429,2023-08-26,CUST0165,paid_search,Male,28,Electronics,4,54,216
430,2023-09-05,CUST0165,paid_search,Male,28,Electronics,4,315,1260
431,2023-07-09,CUST0166,paid_search,Female,46,Electronics,3,288,864
432,2023-07-19,CUST0166,paid_search,Female,46,Clothing,2,78,156
433,2023-07-26,CUST0166,paid_search,Female,46,Clothing,3,50,150
434,2023-08-13,CUST0167,organic,Male,48,Clothing,4,98,392
435,2023-09-03,CUST0167,organic,Male,48,Clothing,3,28,84
436,2023-09-10,CUST0167,organic,Male,48,Clothing,2,63,126
437,2023-10-10,CUST0168,social,Female,42,Electronics,4,271,1084
438,2023-10-13,CUST0168,social,Female,42,Beauty,4,57,228
439,2023-10-20,CUST0168,social,Female,42,Beauty,1,74,74
440,2023-05-01,CUST0169,paid_search,Male,41,Beauty,4,79,316
441,2023-05-04,CUST0169,paid_search,Male,41,Electronics,2,170,340
442,2023-05-09,CUST0169,paid_search,Male,41,Electronics,1,252,252
443,2023-04-26,CUST0170,organic,Female,36,Clothing,1,71,71
444,2023-04-29,CUST0170,organic,Female,36,Beauty,1,64,64
445,2023-08-21,CUST0171,social,Male,19,Clothing,3,117,351
446,2023-08-28,CUST0171,social,Male,19,Clothing,2,59,118
447,2023-09-11,CUST0171,social,Male,19,Clothing,1,82,82
448,2023-09-16,CUST0172,organic,Female,39,Beauty,3,31,93
449,2023-09-23,CUST0172,organic,Female,39,Beauty,2,47,94
450,2023-09-28,CUST0172,organic,Female,39,Beauty,1,46,46
451,2023-07-17,CUST0173,organic,Female,37,Electronics,1,387,387
452,2023-07-22,CUST0173,organic,Female,37,Electronics,2,365,730
453,2023-05-17,CUST0174,organic,Female,50,Beauty,4,31,124
454,2023-05-22,CUST0174,organic,Female,50,Electronics,2,76,152
455,2023-05-25,CUST0174,organic,Female,50,Beauty,3,64,192
456,2023-11-14,CUST0175,social,Male,25,Clothing,3,83,249
457,2023-11-28,CUST0175,social,Male,25,Clothing,1,36,36
458,2023-12-08,CUST0175,social,Male,25,Beauty,3,19,57
459,2023-12-13,CUST0175,social,Male,25,Clothing,3,82,246
460,2023-06-14,CUST0176,email,Male,42,Beauty,1,71,71
461,2023-07-14,CUST0176,email,Male,42,Electronics,1,153,153
462,2023-08-13,CUST0177,paid_search,Male,26,Beauty,1,33,33
463,2023-08-20,CUST0177,paid_search,Male,26,Clothing,4,22,88
464,2023-08-23,CUST0177,paid_search,Male,26,Electronics,2,210,420
465,2023-08-30,CUST0177,paid_search,Male,26,Electronics,3,158,474
466,2023-09-13,CUST0177,paid_search,Male,26,Electronics,4,142,568
467,2023-11-03,CUST0178,organic,Male,51,Electronics,1,152,152
468,2023-11-24,CUST0178,organic,Male,51,Beauty,2,41,82
469,2023-08-22,CUST0179,paid_search,Male,40,Electronics,4,244,976
470,2023-06-21,CUST0180,social,Female,22,Clothing,4,36,144
471,2023-06-01,CUST0181,social,Male,42,Beauty,2,28,56
472,2023-11-11,CUST0182,email,Male,25,Clothing,4,112,448
473,2023-12-11,CUST0182,email,Male,25,Clothing,1,83,83
474,2023-06-09,CUST0183,email,Female,33,Clothing,2,85,170
475,2023-04-06,CUST0184,paid_search,Female,32,Beauty,2,54,108
476,2023-04-13,CUST0184,paid_search,Female,32,Clothing,3,72,216
477,2023-08-21,CUST0185,paid_search,Male,18,Clothing,4,79,316
478,2023-08-24,CUST0185,paid_search,Male,18,Beauty,1,29,29
479,2023-06-29,CUST0186,organic,Female,39,Beauty,1,34,34
480,2023-07-09,CUST0186,organic,Female,39,Clothing,2,31,62
481,2023-07-14,CUST0186,organic,Female,39,Beauty,4,15,60
482,2023-04-23,CUST0187,social,Male,20,Beauty,2,28,56
483,2023-04-28,CUST0187,social,Male,20,Clothing,4,44,176
484,2023-11-14,CUST0188,paid_search,Female,55,Beauty,1,12,12
485,2023-11-24,CUST0188,paid_search,Female,55,Electronics,4,57,228
486,2023-12-15,CUST0188,paid_search,Female,55,Electronics,4,277,1108
487,2023-12-25,CUST0188,paid_search,Female,55,Electronics,4,172,688
488,2023-02-21,CUST0189,organic,Female,31,Electronics,2,350,700
489,2023-02-26,CUST0189,organic,Female,31,Clothing,4,115,460
490,2023-09-25,CUST0190,social,Female,53,Beauty,4,10,40
491,2023-10-09,CUST0190,social,Female,53,Clothing,3,84,252
492,2023-10-22,CUST0191,email,Female,35,Electronics,3,355,1065
493,2023-10-27,CUST0191,email,Female,35,Clothing,4,22,88
494,2023-11-03,CUST0191,email,Female,35,Beauty,1,24,24
495,2023-11-13,CUST0191,email,Female,35,Clothing,3,73,219
496,2023-04-23,CUST0192,paid_search,Male,58,Electronics,4,173,692
497,2023-04-30,CUST0192,paid_search,Male,58,Electronics,1,198,198
498,2023-04-11,CUST0193,social,Male,35,Beauty,2,32,64
499,2023-04-16,CUST0193,social,Male,35,Electronics,1,281,281
500,2023-04-23,CUST0194,social,Female,20,Beauty,3,27,81
501,2023-04-28,CUST0194,social,Female,20,Clothing,1,50,50
502,2023-05-05,CUST0194,social,Female,20,Clothing,4,67,268
503,2023-03-22,CUST0195,organic,Male,27,Electronics,2,327,654
504,2023-03-29,CUST0195,organic,Male,27,Beauty,1,54,54
505,2023-04-08,CUST0195,organic,Male,27,Clothing,4,83,332
506,2023-04-13,CUST0195,organic,Male,27,Clothing,3,94,282
507,2023-04-27,CUST0195,organic,Male,27,Clothing,3,117,351
508,2023-07-06,CUST0196,social,Female,56,Electronics,2,204,408
509,2023-07-27,CUST0196,social,Female,56,Clothing,4,36,144
510,2023-08-01,CUST0196,social,Female,56,Beauty,2,20,40
511,2023-04-23,CUST0197,organic,Male,18,Clothing,1,77,77
512,2023-01-02,CUST0198,paid_search,Male,44,Clothing,1,101,101
513,2023-01-12,CUST0198,paid_search,Male,44,Clothing,1,108,108
514,2023-05-10,CUST0199,organic,Male,44,Electronics,2,257,514
515,2023-05-15,CUST0199,organic,Male,44,Electronics,2,123,246
516,2023-08-08,CUST0200,social,Male,28,Clothing,4,104,416
517,2023-08-13,CUST0200,social,Male,28,Beauty,4,23,92
518,2023-02-23,CUST0201,paid_search,Female,22,Clothing,4,20,80
519,2023-03-09,CUST0201,paid_search,Female,22,Electronics,4,331,1324
520,2023-12-09,CUST0202,organic,Female,24,Electronics,1,291,291
521,2023-08-12,CUST0203,paid_search,Female,36,Clothing,2,72,144
522,2023-08-17,CUST0203,paid_search,Female,36,Beauty,1,78,78
523,2023-08-13,CUST0204,paid_search,Female,46,Beauty,4,65,260
524,2023-05-06,CUST0205,organic,Female,32,Clothing,1,75,75
525,2023-05-13,CUST0205,organic,Female,32,Electronics,3,304,912
526,2023-05-10,CUST0206,social,Female,52,Clothing,1,88,88
527,2023-05-20,CUST0206,social,Female,52,Electronics,4,378,1512
528,2023-05-23,CUST0206,social,Female,52,Clothing,2,52,104
529,2023-05-26,CUST0206,social,Female,52,Beauty,2,24,48
530,2023-06-16,CUST0206,social,Female,52,Clothing,1,90,90
531,2023-02-22,CUST0207,organic,Male,54,Clothing,3,25,75
532,2023-03-08,CUST0207,organic,Male,54,Clothing,4,77,308
533,2023-03-13,CUST0207,organic,Male,54,Clothing,2,31,62
534,2023-06-21,CUST0208,paid_search,Female,29,Electronics,1,164,164
535,2023-08-06,CUST0209,organic,Male,47,Clothing,1,96,96
536,2023-08-20,CUST0209,organic,Male,47,Beauty,2,41,82
537,2023-08-25,CUST0209,organic,Male,47,Clothing,2,114,228
538,2023-06-09,CUST0210,paid_search,Male,37,Electronics,1,150,150
539,2023-07-09,CUST0210,paid_search,Male,37,Electronics,4,339,1356
540,2023-07-17,CUST0211,social,Female,54,Beauty,3,17,51
541,2023-09-04,CUST0212,email,Male,20,Beauty,4,24,96
542,2023-10-04,CUST0212,email,Male,20,Beauty,1,28,28
543,2023-11-20,CUST0213,organic,Male,26,Beauty,2,18,36
544,2023-12-04,CUST0213,organic,Male,26,Clothing,1,73,73
545,2023-07-22,CUST0214,social,Male,58,Beauty,1,28,28
546,2023-07-03,CUST0215,social,Male,56,Beauty,1,55,55
547,2023-07-17,CUST0215,social,Male,56,Clothing,4,99,396
548,2023-05-03,CUST0216,organic,Female,43,Electronics,2,271,542
549,2023-05-10,CUST0216,organic,Female,43,Clothing,4,24,96
550,2023-05-17,CUST0216,organic,Female,43,Electronics,1,260,260
551,2023-05-27,CUST0216,organic,Female,43,Electronics,3,68,204
552,2023-06-26,CUST0216,organic,Female,43,Electronics,1,137,137
553,2023-09-12,CUST0217,social,Male,19,Electronics,3,166,498
554,2023-09-19,CUST0217,social,Male,19,Beauty,4,51,204
555,2023-09-22,CUST0217,social,Male,19,Electronics,1,199,199
556,2023-10-21,CUST0218,organic,Male,40,Beauty,3,36,108
557,2023-10-26,CUST0218,organic,Male,40,Clothing,4,65,260
558,2023-10-07,CUST0219,organic,Male,40,Electronics,3,205,615
559,2023-11-06,CUST0219,organic,Male,40,Electronics,4,136,544
560,2023-11-20,CUST0219,organic,Male,40,Clothing,2,87,174
561,2023-11-25,CUST0219,organic,Male,40,Clothing,4,30,120
562,2023-11-21,CUST0220,paid_search,Male,38,Electronics,2,113,226
563,2023-04-08,CUST0221,paid_search,Female,33,Electronics,3,390,1170
564,2023-04-18,CUST0221,paid_search,Female,33,Electronics,1,212,212
565,2023-05-18,CUST0221,paid_search,Female,33,Clothing,1,56,56
566,2023-05-25,CUST0221,paid_search,Female,33,Clothing,2,49,98
567,2023-07-17,CUST0222,organic,Male,26,Electronics,1,210,210
568,2023-07-22,CUST0222,organic,Male,26,Clothing,4,34,136
569,2023-08-28,CUST0223,paid_search,Female,30,Clothing,1,22,22
570,2023-09-04,CUST0223,paid_search,Female,30,Clothing,4,42,168
571,2023-09-11,CUST0223,paid_search,Female,30,Clothing,3,74,222
572,2023-09-21,CUST0223,paid_search,Female,30,Clothing,1,51,51
573,2023-10-05,CUST0223,paid_search,Female,30,Clothing,1,79,79
574,2023-05-24,CUST0224,paid_search,Female,45,Clothing,4,49,196
575,2023-05-31,CUST0224,paid_search,Female,45,Electronics,2,108,216
576,2023-04-07,CUST0225,email,Female,44,Clothing,1,83,83
577,2023-04-21,CUST0225,email,Female,44,Electronics,1,168,168
578,2023-05-01,CUST0225,email,Female,44,Beauty,2,27,54
579,2023-07-20,CUST0226,social,Female,34,Beauty,1,78,78
580,2023-07-23,CUST0226,social,Female,34,Clothing,4,28,112
581,2023-05-04,CUST0227,organic,Female,55,Beauty,4,23,92
582,2023-05-09,CUST0227,organic,Female,55,Clothing,1,37,37
583,2023-07-06,CUST0228,social,Male,53,Clothing,4,41,164
584,2023-07-09,CUST0228,social,Male,53,Beauty,4,24,96
585,2023-07-16,CUST0228,social,Male,53,Beauty,3,39,117
586,2023-08-06,CUST0228,social,Male,53,Electronics,1,178,178
587,2023-11-22,CUST0229,social,Male,18,Electronics,4,208,832
588,2023-09-16,CUST0230,paid_search,Male,35,Electronics,3,325,975
589,2023-09-26,CUST0230,paid_search,Male,35,Clothing,3,83,249
590,2023-10-17,CUST0230,paid_search,Male,35,Clothing,2,83,166
591,2023-05-28,CUST0231,social,Female,26,Electronics,1,187,187
592,2023-09-09,CUST0232,paid_search,Male,30,Beauty,1,40,40
593,2023-09-30,CUST0232,paid_search,Male,30,Clothing,3,106,318
594,2023-12-12,CUST0233,social,Male,57,Beauty,2,34,68
595,2023-12-17,CUST0233,social,Male,57,Clothing,4,77,308
596,2023-05-27,CUST0234,organic,Male,32,Electronics,1,136,136
597,2023-05-28,CUST0235,social,Male,21,Electronics,3,240,720
598,2023-06-07,CUST0235,social,Male,21,Electronics,1,342,342
599,2023-07-18,CUST0236,social,Male,50,Clothing,2,47,94
600,2023-11-04,CUST0237,social,Female,41,Electronics,3,279,837
601,2023-11-14,CUST0237,social,Female,41,Electronics,1,55,55
602,2023-11-21,CUST0237,social,Female,41,Clothing,1,96,96
603,2023-05-08,CUST0238,paid_search,Male,53,Clothing,2,116,232
604,2023-05-18,CUST0238,paid_search,Male,53,Electronics,1,138,138
605,2023-02-08,CUST0239,social,Female,58,Electronics,2,89,178
606,2023-02-22,CUST0239,social,Female,58,Clothing,1,61,61
607,2023-02-25,CUST0239,social,Female,58,Electronics,2,67,134
608,2023-12-04,CUST0240,paid_search,Female,27,Beauty,3,13,39
609,2023-12-18,CUST0240,paid_search,Female,27,Clothing,2,81,162
610,2023-12-28,CUST0240,paid_search,Female,27,Electronics,2,258,516
611,2023-05-09,CUST0241,paid_search,Male,53,Clothing,3,115,345
612,2023-09-24,CUST0242,paid_search,Male,37,Clothing,3,42,126
613,2023-05-31,CUST0243,social,Male,58,Clothing,2,39,78
614,2023-10-25,CUST0244,organic,Male,28,Electronics,3,358,1074
615,2023-10-28,CUST0244,organic,Male,28,Beauty,2,30,60
616,2023-11-02,CUST0244,organic,Male,28,Clothing,4,61,244
617,2023-12-02,CUST0244,organic,Male,28,Electronics,1,396,396
618,2023-04-09,CUST0245,paid_search,Female,29,Electronics,2,161,322
619,2023-09-20,CUST0246,social,Male,35,Clothing,2,91,182
620,2023-09-23,CUST0246,social,Male,35,Electronics,1,70,70
621,2023-09-30,CUST0246,social,Male,35,Beauty,4,22,88
622,2023-10-05,CUST0246,social,Male,35,Beauty,4,49,196
623,2023-09-09,CUST0247,organic,Male,47,Beauty,3,18,54
624,2023-09-16,CUST0247,organic,Male,47,Clothing,1,70,70
625,2023-10-16,CUST0247,organic,Male,47,Beauty,1,49,49
626,2023-11-06,CUST0247,organic,Male,47,Clothing,4,92,368
627,2023-05-24,CUST0248,paid_search,Female,54,Electronics,4,399,1596
628,2023-05-29,CUST0248,paid_search,Female,54,Beauty,2,73,146
629,2023-06-01,CUST0248,paid_search,Female,54,Clothing,1,47,47
630,2023-12-12,CUST0249,organic,Female,37,Electronics,2,205,410
631,2023-12-22,CUST0249,organic,Female,37,Electronics,1,341,341
632,2023-04-22,CUST0250,social,Female,42,Electronics,3,70,210
633,2023-05-02,CUST0250,social,Female,42,Clothing,2,45,90
634,2023-05-07,CUST0250,social,Female,42,Beauty,2,77,154
635,2023-05-12,CUST0250,social,Female,42,Electronics,4,90,360
636,2023-03-01,CUST0251,social,Female,29,Clothing,3,42,126
637,2023-01-02,CUST0252,social,Female,38,Clothing,1,25,25
638,2023-01-07,CUST0252,social,Female,38,Beauty,3,69,207
639,2023-01-12,CUST0252,social,Female,38,Clothing,4,98,392
640,2023-10-31,CUST0253,paid_search,Male,42,Clothing,4,28,112
641,2023-11-10,CUST0253,paid_search,Male,42,Electronics,3,164,492
642,2023-11-15,CUST0253,paid_search,Male,42,Electronics,2,349,698
643,2023-09-11,CUST0254,organic,Female,28,Electronics,2,313,626
644,2023-09-18,CUST0254,organic,Female,28,Clothing,3,70,210
645,2023-09-28,CUST0254,organic,Female,28,Beauty,3,39,117
646,2023-05-20,CUST0255,social,Male,26,Beauty,3,20,60
647,2023-02-06,CUST0256,organic,Female,42,Clothing,2,39,78
648,2023-06-09,CUST0257,paid_search,Female,52,Electronics,2,80,160
649,2023-06-16,CUST0257,paid_search,Female,52,Beauty,2,21,42
650,2023-06-21,CUST0257,paid_search,Female,52,Electronics,4,205,820
651,2023-01-09,CUST0258,social,Male,49,Electronics,3,166,498
652,2023-01-14,CUST0258,social,Male,49,Clothing,3,67,201
653,2023-02-13,CUST0258,social,Male,49,Electronics,2,54,108
654,2023-03-06,CUST0258,social,Male,49,Electronics,1,61,61
655,2023-08-21,CUST0259,social,Female,31,Electronics,3,370,1110
656,2023-08-24,CUST0259,social,Female,31,Beauty,4,52,208
657,2023-04-09,CUST0260,paid_search,Female,18,Clothing,2,102,204
658,2023-04-16,CUST0260,paid_search,Female,18,Clothing,1,82,82
659,2023-05-07,CUST0260,paid_search,Female,18,Clothing,3,69,207
660,2023-05-27,CUST0261,social,Male,34,Electronics,4,344,1376
661,2023-10-31,CUST0262,organic,Female,42,Clothing,2,108,216
662,2023-11-05,CUST0262,organic,Female,42,Electronics,4,66,264
663,2023-11-10,CUST0262,organic,Female,42,Clothing,4,62,248
664,2023-11-20,CUST0262,organic,Female,42,Electronics,4,354,1416
665,2023-07-27,CUST0263,organic,Male,25,Clothing,1,20,20
666,2023-08-10,CUST0263,organic,Male,25,Beauty,3,33,99
667,2023-08-24,CUST0263,organic,Male,25,Electronics,1,181,181
668,2023-09-14,CUST0263,organic,Male,25,Beauty,4,74,296
669,2023-05-11,CUST0264,social,Female,22,Electronics,1,256,256
670,2023-05-14,CUST0264,social,Female,22,Clothing,2,107,214
671,2023-05-19,CUST0264,social,Female,22,Clothing,4,50,200
672,2023-05-22,CUST0264,social,Female,22,Beauty,4,19,76
673,2023-06-01,CUST0265,organic,Female,22,Electronics,3,131,393
674,2023-07-01,CUST0265,organic,Female,22,Clothing,2,47,94
675,2023-02-23,CUST0266,email,Female,58,Electronics,2,257,514
676,2023-04-30,CUST0267,organic,Female,52,Electronics,4,344,1376
677,2023-05-21,CUST0267,organic,Female,52,Clothing,3,70,210
678,2023-05-31,CUST0267,organic,Female,52,Clothing,4,69,276
679,2023-06-10,CUST0268,paid_search,Female,36,Beauty,2,16,32
680,2023-07-10,CUST0268,paid_search,Female,36,Clothing,3,119,357
681,2023-04-26,CUST0269,organic,Female,40,Clothing,1,87,87
682,2023-05-01,CUST0269,organic,Female,40,Clothing,1,56,56
683,2023-05-11,CUST0269,organic,Female,40,Clothing,1,102,102
684,2023-05-14,CUST0269,organic,Female,40,Electronics,2,139,278
685,2023-06-13,CUST0269,organic,Female,40,Clothing,3,94,282
686,2023-03-16,CUST0270,social,Male,26,Clothing,3,84,252
687,2023-04-23,CUST0271,email,Female,47,Beauty,4,68,272
688,2023-04-26,CUST0271,email,Female,47,Clothing,3,66,198
689,2023-05-10,CUST0271,email,Female,47,Clothing,1,37,37
690,2023-06-09,CUST0271,email,Female,47,Electronics,3,67,201
691,2023-04-14,CUST0272,social,Male,33,Electronics,2,376,752
692,2023-04-21,CUST0272,social,Male,33,Beauty,4,34,136
693,2023-04-28,CUST0272,social,Male,33,Clothing,2,71,142
694,2023-12-06,CUST0273,paid_search,Female,50,Beauty,4,52,208
695,2023-12-11,CUST0273,paid_search,Female,50,Beauty,3,16,48
696,2023-12-14,CUST0273,paid_search,Female,50,Electronics,3,251,753
697,2023-09-11,CUST0274,organic,Male,19,Clothing,4,63,252
698,2023-09-21,CUST0274,organic,Male,19,Clothing,3,102,306
699,2023-08-15,CUST0275,social,Male,31,Electronics,3,134,402
700,2023-08-25,CUST0275,social,Male,31,Beauty,1,46,46
701,2023-08-30,CUST0275,social,Male,31,Electronics,4,286,1144
702,2023-09-29,CUST0275,social,Male,31,Clothing,4,76,304
703,2023-04-22,CUST0276,email,Female,18,Clothing,1,73,73
704,2023-04-29,CUST0276,email,Female,18,Electronics,3,172,516
705,2023-04-09,CUST0277,email,Male,43,Electronics,3,251,753
706,2023-06-02,CUST0278,organic,Male,42,Clothing,4,60,240
707,2023-06-05,CUST0278,organic,Male,42,Clothing,2,43,86
708,2023-06-15,CUST0278,organic,Male,42,Electronics,2,379,758
709,2023-06-29,CUST0278,organic,Male,42,Electronics,4,377,1508
710,2023-12-04,CUST0279,paid_search,Male,33,Electronics,2,76,152
711,2023-12-09,CUST0279,paid_search,Male,33,Beauty,1,12,12
712,2023-12-14,CUST0279,paid_search,Male,33,Electronics,1,344,344
713,2023-07-13,CUST0280,organic,Male,32,Clothing,4,69,276
714,2023-07-27,CUST0280,organic,Male,32,Electronics,1,134,134
715,2023-08-01,CUST0280,organic,Male,32,Beauty,1,59,59
716,2023-08-06,CUST0280,organic,Male,32,Beauty,1,13,13
717,2023-11-06,CUST0281,paid_search,Male,43,Beauty,4,43,172
718,2023-11-20,CUST0281,paid_search,Male,43,Clothing,3,34,102
719,2023-11-25,CUST0281,paid_search,Male,43,Beauty,1,41,41
720,2023-11-30,CUST0281,paid_search,Male,43,Beauty,1,70,70
721,2023-06-12,CUST0282,paid_search,Male,33,Electronics,3,157,471
722,2023-06-17,CUST0282,paid_search,Male,33,Clothing,2,42,84
723,2023-07-27,CUST0283,organic,Male,31,Beauty,3,74,222
724,2023-08-03,CUST0283,organic,Male,31,Electronics,2,209,418
725,2023-08-06,CUST0283,organic,Male,31,Clothing,1,45,45
726,2023-06-18,CUST0284,paid_search,Male,46,Clothing,4,92,368
727,2023-06-10,CUST0285,social,Female,41,Electronics,4,337,1348
728,2023-03-09,CUST0286,email,Male,32,Electronics,2,202,404
729,2023-10-16,CUST0287,social,Female,36,Clothing,2,117,234
730,2023-11-06,CUST0287,social,Female,36,Electronics,1,201,201
731,2023-10-04,CUST0288,paid_search,Female,25,Beauty,3,71,213
732,2023-10-25,CUST0288,paid_search,Female,25,Electronics,3,244,732
733,2023-10-31,CUST0289,email,Male,51,Clothing,3,114,342
734,2023-11-30,CUST0289,email,Male,51,Electronics,2,279,558
735,2023-12-05,CUST0289,email,Male,51,Clothing,3,41,123
736,2023-12-15,CUST0289,email,Male,51,Clothing,2,92,184
737,2023-05-15,CUST0290,paid_search,Female,19,Clothing,2,27,54
738,2023-05-18,CUST0290,paid_search,Female,19,Beauty,3,24,72
739,2023-07-14,CUST0291,organic,Female,44,Clothing,2,34,68
740,2023-07-24,CUST0291,organic,Female,44,Clothing,4,89,356
741,2023-05-08,CUST0292,email,Female,27,Clothing,2,95,190
742,2023-05-15,CUST0292,email,Female,27,Electronics,2,89,178
743,2023-02-02,CUST0293,email,Female,52,Beauty,1,36,36
744,2023-02-16,CUST0293,email,Female,52,Beauty,2,52,104
